Id,Category
21308,5
21309,1
21310,0
21311,6
21312,5
21313,6
21314,4
21315,9
21316,4
21317,0
21318,6
21319,3
21320,6
21321,1
21322,7
21323,2
21324,0
21325,7
21326,0
21327,4
21328,6
21329,7
21330,9
21331,8
21332,5
21333,5
21334,6
21335,8
21336,0
21337,7
21338,7
21339,5
21340,1
21341,9
21342,0
21343,7
21344,3
21345,6
21346,6
21347,5
21348,8
21349,6
21350,6
21351,7
21352,2
21353,4
21354,4
21355,9
21356,1
21357,3
21358,0
21359,2
21360,3
21361,3
21362,2
21363,1
21364,7
21365,2
21366,0
21367,7
21368,8
21369,1
21370,6
21371,3
21372,1
21373,4
21374,6
21375,5
21376,6
21377,9
21378,9
21379,1
21380,1
21381,5
21382,0
21383,2
21384,8
21385,6
21386,7
21387,1
21388,7
21389,9
21390,6
21391,7
21392,2
21393,3
21394,9
21395,8
21396,5
21397,8
21398,0
21399,4
21400,5
21401,4
21402,6
21403,9
21404,1
21405,1
21406,2
21407,2
21408,4
21409,2
21410,1
21411,6
21412,8
21413,9
21414,1
21415,9
21416,4
21417,5
21418,4
21419,4
21420,5
21421,4
21422,8
21423,5
21424,1
21425,3
21426,4
21427,6
21428,8
21429,0
21430,9
21431,4
21432,8
21433,8
21434,4
21435,3
21436,7
21437,1
21438,2
21439,1
21440,1
21441,3
21442,6
21443,3
21444,8
21445,7
21446,9
21447,2
21448,6
21449,8
21450,4
21451,9
21452,0
21453,0
21454,8
21455,1
21456,1
21457,4
21458,8
21459,8
21460,2
21461,1
21462,5
21463,5
21464,7
21465,0
21466,3
21467,2
21468,7
21469,9
21470,2
21471,3
21472,0
21473,9
21474,4
21475,4
21476,9
21477,1
21478,3
21479,4
21480,4
21481,1
21482,1
21483,4
21484,6
21485,2
21486,2
21487,8
21488,9
21489,7
21490,4
21491,7
21492,8
21493,5
21494,6
21495,5
21496,2
21497,1
21498,2
21499,9
21500,6
21501,1
21502,0
21503,8
21504,2
21505,2
21506,1
21507,3
21508,5
21509,8
21510,9
21511,3
21512,8
21513,1
21514,4
21515,8
21516,1
21517,2
21518,9
21519,6
21520,7
21521,8
21522,6
21523,6
21524,0
21525,0
21526,9
21527,3
21528,2
21529,7
21530,5
21531,7
21532,3
21533,1
21534,0
21535,5
21536,4
21537,2
21538,1
21539,4
21540,6
21541,0
21542,0
21543,2
21544,9
21545,3
21546,9
21547,9
21548,3
21549,4
21550,3
21551,2
21552,3
21553,0
21554,2
21555,4
21556,7
21557,9
21558,3
21559,7
21560,9
21561,5
21562,0
21563,2
21564,1
21565,8
21566,7
21567,6
21568,0
21569,6
21570,9
21571,3
21572,0
21573,0
21574,4
21575,8
21576,0
21577,3
21578,2
21579,0
21580,9
21581,7
21582,0
21583,4
21584,3
21585,6
21586,3
21587,6
21588,3
21589,1
21590,6
21591,0
21592,3
21593,1
21594,1
21595,1
21596,4
21597,5
21598,3
21599,1
21600,2
21601,1
21602,5
21603,7
21604,3
21605,4
21606,0
21607,2
21608,4
21609,1
21610,0
21611,9
21612,8
21613,1
21614,1
21615,9
21616,1
21617,8
21618,8
21619,4
21620,1
21621,5
21622,9
21623,4
21624,3
21625,7
21626,2
21627,4
21628,4
21629,3
21630,2
21631,5
21632,2
21633,4
21634,1
21635,9
21636,8
21637,0
21638,8
21639,3
21640,1
21641,9
21642,5
21643,8
21644,3
21645,1
21646,1
21647,8
21648,2
21649,5
21650,9
21651,1
21652,8
21653,9
21654,3
21655,2
21656,5
21657,6
21658,5
21659,2
21660,3
21661,5
21662,9
21663,0
21664,7
21665,4
21666,4
21667,6
21668,6
21669,7
21670,7
21671,3
21672,0
21673,1
21674,5
21675,5
21676,5
21677,3
21678,4
21679,1
21680,6
21681,8
21682,6
21683,3
21684,9
21685,8
21686,8
21687,7
21688,0
21689,9
21690,1
21691,1
21692,5
21693,2
21694,9
21695,0
21696,5
21697,1
21698,1
21699,6
21700,7
21701,3
21702,4
21703,1
21704,4
21705,2
21706,4
21707,1
21708,0
21709,5
21710,6
21711,7
21712,4
21713,2
21714,2
21715,0
21716,0
21717,9
21718,5
21719,3
21720,8
21721,3
21722,0
21723,4
21724,1
21725,8
21726,6
21727,7
21728,9
21729,8
21730,3
21731,0
21732,8
21733,1
21734,5
21735,1
21736,9
21737,9
21738,4
21739,5
21740,1
21741,3
21742,6
21743,1
21744,3
21745,6
21746,6
21747,1
21748,7
21749,3
21750,3
21751,7
21752,7
21753,4
21754,1
21755,9
21756,2
21757,4
21758,7
21759,9
21760,1
21761,3
21762,4
21763,4
21764,7
21765,5
21766,5
21767,2
21768,0
21769,7
21770,2
21771,1
21772,0
21773,9
21774,9
21775,8
21776,2
21777,3
21778,8
21779,4
21780,4
21781,9
21782,5
21783,0
21784,1
21785,4
21786,3
21787,4
21788,0
21789,4
21790,8
21791,1
21792,4
21793,4
21794,3
21795,6
21796,1
21797,6
21798,3
21799,8
21800,9
21801,8
21802,0
21803,8
21804,7
21805,3
21806,9
21807,7
21808,8
21809,5
21810,3
21811,2
21812,5
21813,6
21814,2
21815,4
21816,7
21817,6
21818,5
21819,1
21820,1
21821,5
21822,5
21823,8
21824,6
21825,1
21826,1
21827,1
21828,8
21829,0
21830,7
21831,3
21832,5
21833,3
21834,9
21835,4
21836,2
21837,8
21838,7
21839,2
21840,0
21841,4
21842,5
21843,8
21844,8
21845,9
21846,8
21847,0
21848,6
21849,8
21850,7
21851,0
21852,2
21853,4
21854,5
21855,0
21856,1
21857,7
21858,1
21859,7
21860,0
21861,7
21862,1
21863,6
21864,0
21865,8
21866,6
21867,1
21868,3
21869,2
21870,9
21871,6
21872,9
21873,4
21874,2
21875,6
21876,7
21877,7
21878,4
21879,9
21880,6
21881,1
21882,9
21883,1
21884,8
21885,1
21886,2
21887,8
21888,3
21889,4
21890,6
21891,3
21892,5
21893,3
21894,8
21895,2
21896,9
21897,5
21898,2
21899,3
21900,1
21901,0
21902,9
21903,8
21904,4
21905,7
21906,3
21907,0
21908,7
21909,3
21910,3
21911,1
21912,1
21913,6
21914,4
21915,3
21916,6
21917,3
21918,1
21919,0
21920,9
21921,7
21922,9
21923,3
21924,9
21925,0
21926,5
21927,4
21928,4
21929,6
21930,6
21931,7
21932,5
21933,8
21934,1
21935,3
21936,7
21937,2
21938,7
21939,2
21940,6
21941,3
21942,7
21943,6
21944,5
21945,8
21946,7
21947,1
21948,5
21949,1
21950,3
21951,0
21952,4
21953,0
21954,3
21955,6
21956,5
21957,8
21958,2
21959,8
21960,7
21961,6
21962,7
21963,8
21964,4
21965,2
21966,6
21967,8
21968,9
21969,6
21970,6
21971,9
21972,6
21973,2
21974,6
21975,6
21976,4
21977,7
21978,8
21979,5
21980,8
21981,4
21982,5
21983,1
21984,7
21985,8
21986,5
21987,7
21988,8
21989,3
21990,2
21991,6
21992,7
21993,9
21994,2
21995,8
21996,9
21997,0
21998,7
21999,6
22000,0
22001,6
22002,5
22003,1
22004,9
22005,8
22006,4
22007,5
22008,9
22009,9
22010,3
22011,4
22012,8
22013,9
22014,4
22015,7
22016,8
22017,0
22018,5
22019,0
22020,7
22021,3
22022,8
22023,5
22024,4
22025,4
22026,3
22027,2
22028,1
22029,1
22030,2
22031,7
22032,4
22033,1
22034,1
22035,9
22036,8
22037,8
22038,9
22039,5
22040,9
22041,4
22042,5
22043,0
22044,7
22045,7
22046,3
22047,7
22048,4
22049,8
22050,8
22051,1
22052,8
22053,1
22054,1
22055,1
22056,5
22057,5
22058,4
22059,7
22060,0
22061,8
22062,1
22063,5
22064,0
22065,8
22066,9
22067,3
22068,7
22069,4
22070,5
22071,8
22072,4
22073,4
22074,3
22075,8
22076,7
22077,3
22078,9
22079,5
22080,8
22081,8
22082,4
22083,7
22084,6
22085,3
22086,3
22087,7
22088,4
22089,7
22090,0
22091,1
22092,0
22093,1
22094,5
22095,5
22096,3
22097,2
22098,6
22099,5
22100,8
22101,7
22102,6
22103,0
22104,4
22105,1
22106,0
22107,9
22108,7
22109,1
22110,3
22111,9
22112,4
22113,4
22114,1
22115,6
22116,5
22117,9
22118,0
22119,6
22120,3
22121,9
22122,7
22123,7
22124,4
22125,1
22126,9
22127,8
22128,7
22129,5
22130,6
22131,1
22132,4
22133,3
22134,1
22135,7
22136,6
22137,4
22138,9
22139,4
22140,9
22141,9
22142,5
22143,4
22144,6
22145,2
22146,5
22147,2
22148,7
22149,8
22150,6
22151,3
22152,3
22153,8
22154,3
22155,4
22156,3
22157,2
22158,3
22159,8
22160,6
22161,8
22162,0
22163,5
22164,1
22165,1
22166,0
22167,2
22168,8
22169,3
22170,5
22171,4
22172,4
22173,7
22174,2
22175,4
22176,3
22177,8
22178,9
22179,2
22180,0
22181,9
22182,9
22183,9
22184,2
22185,9
22186,5
22187,0
22188,1
22189,9
22190,5
22191,1
22192,6
22193,8
22194,8
22195,6
22196,4
22197,8
22198,8
22199,4
22200,7
22201,1
22202,2
22203,7
22204,6
22205,9
22206,8
22207,6
22208,8
22209,4
22210,3
22211,6
22212,6
22213,5
22214,8
22215,8
22216,6
22217,3
22218,6
22219,8
22220,8
22221,7
22222,9
22223,2
22224,0
22225,1
22226,0
22227,4
22228,7
22229,3
22230,5
22231,0
22232,2
22233,7
22234,5
22235,9
22236,3
22237,2
22238,6
22239,4
22240,0
22241,2
22242,9
22243,5
22244,4
22245,0
22246,2
22247,0
22248,7
22249,2
22250,6
22251,9
22252,9
22253,6
22254,6
22255,3
22256,0
22257,1
22258,7
22259,8
22260,8
22261,6
22262,8
22263,3
22264,2
22265,5
22266,7
22267,4
22268,2
22269,0
22270,8
22271,2
22272,7
22273,2
22274,7
22275,8
22276,9
22277,4
22278,6
22279,9
22280,8
22281,2
22282,7
22283,7
22284,6
22285,2
22286,5
22287,9
22288,0
22289,1
22290,5
22291,2
22292,2
22293,2
22294,0
22295,0
22296,7
22297,6
22298,1
22299,5
22300,2
22301,9
22302,6
22303,0
22304,8
22305,0
22306,8
22307,8
22308,6
22309,9
22310,7
22311,8
22312,0
22313,6
22314,5
22315,3
22316,1
22317,2
22318,5
22319,5
22320,1
22321,1
22322,3
22323,0
22324,0
22325,0
22326,3
22327,6
22328,0
22329,3
22330,3
22331,1
22332,8
22333,0
22334,8
22335,8
22336,4
22337,5
22338,6
22339,9
22340,4
22341,2
22342,7
22343,1
22344,9
22345,6
22346,3
22347,7
22348,3
22349,4
22350,2
22351,5
22352,3
22353,2
22354,6
22355,0
22356,2
22357,9
22358,9
22359,6
22360,3
22361,1
22362,2
22363,4
22364,9
22365,7
22366,2
22367,8
22368,8
22369,9
22370,7
22371,5
22372,8
22373,0
22374,0
22375,4
22376,4
22377,7
22378,7
22379,9
22380,7
22381,0
22382,9
22383,1
22384,1
22385,9
22386,5
22387,4
22388,5
22389,9
22390,5
22391,0
22392,4
22393,7
22394,7
22395,8
22396,6
22397,0
22398,5
22399,6
22400,9
22401,4
22402,0
22403,9
22404,7
22405,7
22406,4
22407,0
22408,3
22409,2
22410,2
22411,2
22412,7
22413,2
22414,4
22415,6
22416,9
22417,9
22418,4
22419,9
22420,1
22421,8
22422,5
22423,2
22424,3
22425,0
22426,1
22427,0
22428,2
22429,0
22430,5
22431,7
22432,7
22433,6
22434,8
22435,4
22436,0
22437,6
22438,4
22439,1
22440,4
22441,8
22442,4
22443,6
22444,3
22445,8
22446,2
22447,6
22448,5
22449,5
22450,9
22451,9
22452,1
22453,1
22454,0
22455,1
22456,8
22457,7
22458,1
22459,6
22460,6
22461,4
22462,4
22463,5
22464,2
22465,0
22466,7
22467,8
22468,6
22469,9
22470,8
22471,6
22472,7
22473,0
22474,6
22475,6
22476,4
22477,6
22478,8
22479,9
22480,2
22481,7
22482,2
22483,0
22484,0
22485,5
22486,3
22487,2
22488,5
22489,9
22490,9
22491,8
22492,7
22493,9
22494,1
22495,5
22496,2
22497,2
22498,0
22499,4
22500,3
22501,9
22502,6
22503,9
22504,0
22505,7
22506,2
22507,2
22508,2
22509,4
22510,3
22511,1
22512,1
22513,8
22514,8
22515,8
22516,3
22517,2
22518,7
22519,7
22520,6
22521,2
22522,2
22523,8
22524,8
22525,0
22526,0
22527,4
22528,9
22529,2
22530,9
22531,7
22532,4
22533,2
22534,2
22535,0
22536,8
22537,3
22538,3
22539,9
22540,9
22541,8
22542,4
22543,0
22544,3
22545,7
22546,1
22547,1
22548,1
22549,2
22550,8
22551,1
22552,4
22553,6
22554,5
22555,3
22556,8
22557,0
22558,3
22559,1
22560,9
22561,7
22562,6
22563,6
22564,9
22565,4
22566,6
22567,1
22568,8
22569,9
22570,4
22571,8
22572,5
22573,1
22574,1
22575,0
22576,8
22577,7
22578,3
22579,3
22580,6
22581,4
22582,7
22583,1
22584,5
22585,0
22586,4
22587,4
22588,3
22589,6
22590,5
22591,8
22592,0
22593,9
22594,4
22595,9
22596,9
22597,3
22598,4
22599,4
22600,2
22601,9
22602,9
22603,0
22604,2
22605,4
22606,4
22607,7
22608,5
22609,9
22610,3
22611,2
22612,4
22613,1
22614,0
22615,1
22616,8
22617,0
22618,2
22619,9
22620,1
22621,1
22622,4
22623,8
22624,4
22625,4
22626,5
22627,9
22628,0
22629,9
22630,6
22631,9
22632,0
22633,4
22634,3
22635,2
22636,2
22637,8
22638,9
22639,2
22640,2
22641,7
22642,6
22643,4
22644,3
22645,1
22646,0
22647,4
22648,0
22649,4
22650,7
22651,5
22652,5
22653,4
22654,8
22655,5
22656,5
22657,6
22658,2
22659,1
22660,2
22661,2
22662,9
22663,2
22664,3
22665,0
22666,4
22667,8
22668,0
22669,3
22670,0
22671,2
22672,1
22673,5
22674,5
22675,7
22676,4
22677,6
22678,0
22679,6
22680,8
22681,6
22682,7
22683,7
22684,7
22685,8
22686,3
22687,5
22688,8
22689,9
22690,5
22691,6
22692,6
22693,8
22694,5
22695,3
22696,7
22697,0
22698,9
22699,3
22700,9
22701,9
22702,9
22703,1
22704,6
22705,4
22706,1
22707,8
22708,8
22709,1
22710,1
22711,7
22712,1
22713,3
22714,4
22715,8
22716,3
22717,5
22718,4
22719,7
22720,4
22721,0
22722,2
22723,4
22724,3
22725,3
22726,0
22727,9
22728,7
22729,0
22730,5
22731,2
22732,2
22733,3
22734,6
22735,8
22736,7
22737,9
22738,5
22739,5
22740,7
22741,6
22742,3
22743,9
22744,7
22745,3
22746,3
22747,9
22748,0
22749,7
22750,2
22751,7
22752,4
22753,9
22754,7
22755,1
22756,1
22757,2
22758,5
22759,4
22760,6
22761,8
22762,4
22763,0
22764,0
22765,6
22766,2
22767,0
22768,7
22769,9
22770,5
22771,6
22772,1
22773,4
22774,8
22775,7
22776,2
22777,3
22778,3
22779,4
22780,0
22781,0
22782,2
22783,1
22784,0
22785,9
22786,2
22787,3
22788,9
22789,5
22790,0
22791,5
22792,5
22793,8
22794,2
22795,1
22796,9
22797,0
22798,9
22799,9
22800,3
22801,0
22802,3
22803,1
22804,1
22805,5
22806,7
22807,5
22808,9
22809,8
22810,5
22811,1
22812,8
22813,2
22814,2
22815,5
22816,8
22817,1
22818,3
22819,6
22820,1
22821,7
22822,5
22823,5
22824,2
22825,7
22826,2
22827,5
22828,3
22829,0
22830,4
22831,7
22832,3
22833,7
22834,6
22835,7
22836,8
22837,3
22838,8
22839,0
22840,9
22841,7
22842,4
22843,9
22844,3
22845,1
22846,8
22847,5
22848,8
22849,8
22850,4
22851,8
22852,4
22853,6
22854,6
22855,9
22856,7
22857,8
22858,9
22859,9
22860,6
22861,7
22862,8
22863,9
22864,1
22865,0
22866,7
22867,9
22868,8
22869,9
22870,8
22871,1
22872,5
22873,4
22874,8
22875,0
22876,6
22877,5
22878,1
22879,4
22880,2
22881,5
22882,3
22883,4
22884,0
22885,7
22886,2
22887,3
22888,5
22889,1
22890,0
22891,7
22892,8
22893,3
22894,1
22895,2
22896,3
22897,8
22898,2
22899,7
22900,9
22901,6
22902,7
22903,1
22904,0
22905,4
22906,3
22907,7
22908,0
22909,4
22910,6
22911,8
22912,0
22913,4
22914,9
22915,7
22916,3
22917,1
22918,0
22919,2
22920,6
22921,7
22922,1
22923,4
22924,6
22925,7
22926,0
22927,7
22928,9
22929,5
22930,6
22931,6
22932,2
22933,5
22934,5
22935,4
22936,3
22937,5
22938,7
22939,4
22940,0
22941,8
22942,3
22943,3
22944,5
22945,0
22946,4
22947,9
22948,0
22949,5
22950,1
22951,1
22952,3
22953,9
22954,4
22955,2
22956,2
22957,5
22958,0
22959,8
22960,5
22961,9
22962,5
22963,5
22964,3
22965,9
22966,0
22967,2
22968,9
22969,9
22970,5
22971,9
22972,5
22973,8
22974,3
22975,6
22976,0
22977,8
22978,4
22979,7
22980,1
22981,8
22982,3
22983,7
22984,4
22985,0
22986,9
22987,7
22988,2
22989,3
22990,2
22991,0
22992,4
22993,9
22994,6
22995,8
22996,7
22997,4
22998,2
22999,3
23000,0
23001,9
23002,4
23003,3
23004,3
23005,6
23006,7
23007,4
23008,2
23009,1
23010,1
23011,8
23012,0
23013,7
23014,1
23015,5
23016,0
23017,6
23018,2
23019,3
23020,3
23021,6
23022,8
23023,6
23024,2
23025,9
23026,2
23027,6
23028,7
23029,8
23030,7
23031,7
23032,9
23033,4
23034,5
23035,8
23036,2
23037,4
23038,7
23039,3
23040,9
23041,5
23042,5
23043,9
23044,0
23045,1
23046,1
23047,3
23048,8
23049,3
23050,4
23051,3
23052,4
23053,3
23054,3
23055,0
23056,8
23057,4
23058,2
23059,9
23060,6
23061,2
23062,3
23063,4
23064,0
23065,1
23066,4
23067,9
23068,8
23069,3
23070,4
23071,9
23072,3
23073,3
23074,5
23075,6
23076,9
23077,8
23078,3
23079,7
23080,2
23081,7
23082,6
23083,2
23084,8
23085,5
23086,5
23087,2
23088,7
23089,7
23090,6
23091,0
23092,3
23093,0
23094,1
23095,5
23096,0
23097,7
23098,9
23099,9
23100,1
23101,9
23102,4
23103,8
23104,0
23105,2
23106,9
23107,5
23108,2
23109,4
23110,2
23111,8
23112,2
23113,3
23114,7
23115,0
23116,0
23117,6
23118,7
23119,1
23120,9
23121,9
23122,8
23123,7
23124,6
23125,8
23126,4
23127,3
23128,4
23129,5
23130,1
23131,5
23132,9
23133,3
23134,6
23135,4
23136,0
23137,5
23138,6
23139,4
23140,2
23141,4
23142,0
23143,1
23144,2
23145,4
23146,7
23147,3
23148,6
23149,1
23150,8
23151,8
23152,3
23153,0
23154,8
23155,7
23156,8
23157,0
23158,5
23159,8
23160,7
23161,1
23162,8
23163,5
23164,3
23165,8
23166,0
23167,5
23168,3
23169,2
23170,0
23171,2
23172,7
23173,8
23174,5
23175,4
23176,3
23177,5
23178,9
23179,1
23180,1
23181,5
23182,7
23183,1
23184,8
23185,8
23186,5
23187,7
23188,9
23189,1
23190,6
23191,1
23192,2
23193,3
23194,1
23195,9
23196,5
23197,8
23198,4
23199,9
23200,5
23201,1
23202,1
23203,2
23204,4
23205,2
23206,5
23207,5
23208,0
23209,9
23210,4
23211,1
23212,9
23213,0
23214,1
23215,2
23216,0
23217,8
23218,3
23219,2
23220,9
23221,5
23222,0
23223,0
23224,7
23225,9
23226,9
23227,8
23228,0
23229,5
23230,7
23231,7
23232,9
23233,1
23234,0
23235,4
23236,6
23237,0
23238,0
23239,7
23240,0
23241,9
23242,4
23243,0
23244,0
23245,5
23246,5
23247,0
23248,4
23249,4
23250,7
23251,9
23252,4
23253,0
23254,5
23255,7
23256,1
23257,7
23258,6
23259,9
23260,4
23261,1
23262,3
23263,6
23264,3
23265,8
23266,9
23267,7
23268,8
23269,9
23270,5
23271,6
23272,8
23273,5
23274,3
23275,5
23276,4
23277,3
23278,0
23279,1
23280,4
23281,4
23282,4
23283,0
23284,1
23285,8
23286,4
23287,3
23288,5
23289,7
23290,6
23291,2
23292,3
23293,8
23294,9
23295,2
23296,9
23297,7
23298,0
23299,5
23300,9
23301,3
23302,9
23303,6
23304,4
23305,7
23306,8
23307,9
23308,2
23309,1
23310,9
23311,6
23312,4
23313,4
23314,4
23315,8
23316,7
23317,8
23318,6
23319,0
23320,1
23321,4
23322,3
23323,2
23324,8
23325,9
23326,9
23327,2
23328,0
23329,5
23330,4
23331,3
23332,3
23333,4
23334,4
23335,9
23336,2
23337,3
23338,1
23339,0
23340,4
23341,3
23342,7
23343,4
23344,5
23345,1
23346,5
23347,5
23348,5
23349,1
23350,5
23351,4
23352,0
23353,2
23354,4
23355,1
23356,3
23357,7
23358,0
23359,6
23360,4
23361,5
23362,7
23363,7
23364,3
23365,0
23366,7
23367,9
23368,0
23369,6
23370,7
23371,9
23372,9
23373,8
23374,1
23375,6
23376,1
23377,7
23378,9
23379,2
23380,5
23381,0
23382,9
23383,7
23384,7
23385,4
23386,3
23387,7
23388,7
23389,0
23390,9
23391,7
23392,1
23393,5
23394,1
23395,0
23396,2
23397,0
23398,5
23399,7
23400,6
23401,4
23402,7
23403,6
23404,8
23405,4
23406,0
23407,6
23408,8
23409,9
23410,1
23411,0
23412,4
23413,1
23414,4
23415,5
23416,2
23417,0
23418,2
23419,3
23420,5
23421,6
23422,2
23423,6
23424,8
23425,3
23426,0
23427,4
23428,7
23429,9
23430,2
23431,0
23432,6
23433,7
23434,4
23435,9
23436,7
23437,8
23438,5
23439,0
23440,6
23441,4
23442,4
23443,8
23444,1
23445,7
23446,2
23447,9
23448,0
23449,3
23450,0
23451,8
23452,7
23453,3
23454,6
23455,7
23456,7
23457,0
23458,9
23459,3
23460,5
23461,9
23462,2
23463,2
23464,3
23465,8
23466,5
23467,4
23468,1
23469,9
23470,0
23471,3
23472,3
23473,2
23474,7
23475,5
23476,4
23477,0
23478,0
23479,8
23480,3
23481,3
23482,5
23483,8
23484,7
23485,0
23486,4
23487,4
23488,0
23489,3
23490,1
23491,8
23492,2
23493,3
23494,8
23495,9
23496,5
23497,8
23498,7
23499,0
23500,2
23501,9
23502,0
23503,3
23504,6
23505,7
23506,0
23507,0
23508,4
23509,7
23510,4
23511,5
23512,4
23513,0
23514,7
23515,7
23516,8
23517,0
23518,6
23519,7
23520,3
23521,0
23522,3
23523,1
23524,8
23525,4
23526,2
23527,3
23528,9
23529,6
23530,1
23531,8
23532,4
23533,7
23534,3
23535,5
23536,4
23537,8
23538,2
23539,1
23540,0
23541,0
23542,5
23543,7
23544,0
23545,2
23546,0
23547,7
23548,7
23549,0
23550,1
23551,2
23552,6
23553,0
23554,6
23555,1
23556,3
23557,1
23558,7
23559,0
23560,1
23561,9
23562,6
23563,7
23564,4
23565,9
23566,4
23567,3
23568,8
23569,5
23570,6
23571,1
23572,8
23573,0
23574,7
23575,7
23576,5
23577,3
23578,9
23579,9
23580,5
23581,2
23582,8
23583,0
23584,3
23585,7
23586,7
23587,6
23588,3
23589,2
23590,4
23591,6
23592,7
23593,0
23594,7
23595,8
23596,1
23597,0
23598,6
23599,6
23600,8
23601,2
23602,4
23603,5
23604,3
23605,9
23606,6
23607,1
23608,4
23609,5
23610,8
23611,5
23612,1
23613,6
23614,0
23615,6
23616,1
23617,6
23618,2
23619,2
23620,6
23621,5
23622,1
23623,9
23624,6
23625,1
23626,3
23627,4
23628,4
23629,8
23630,8
23631,7
23632,1
23633,6
23634,6
23635,3
23636,6
23637,4
23638,1
23639,7
23640,6
23641,7
23642,5
23643,7
23644,6
23645,7
23646,2
23647,7
23648,6
23649,4
23650,1
23651,6
23652,9
23653,3
23654,7
23655,4
23656,8
23657,9
23658,2
23659,9
23660,4
23661,8
23662,6
23663,4
23664,5
23665,8
23666,3
23667,2
23668,0
23669,6
23670,2
23671,1
23672,8
23673,6
23674,3
23675,6
23676,7
23677,7
23678,0
23679,0
23680,0
23681,0
23682,1
23683,6
23684,7
23685,0
23686,5
23687,8
23688,8
23689,8
23690,8
23691,8
23692,5
23693,2
23694,6
23695,9
23696,8
23697,9
23698,3
23699,3
23700,1
23701,2
23702,1
23703,6
23704,6
23705,5
23706,8
23707,4
23708,4
23709,0
23710,2
23711,5
23712,2
23713,1
23714,0
23715,0
23716,1
23717,3
23718,5
23719,5
23720,3
23721,3
23722,3
23723,4
23724,4
23725,1
23726,3
23727,3
23728,1
23729,1
23730,3
23731,5
23732,7
23733,0
23734,4
23735,6
23736,8
23737,4
23738,2
23739,6
23740,7
23741,3
23742,9
23743,8
23744,7
23745,2
23746,9
23747,4
23748,7
23749,0
23750,7
23751,5
23752,8
23753,7
23754,6
23755,9
23756,1
23757,4
23758,8
23759,1
23760,4
23761,2
23762,4
23763,4
23764,8
23765,4
23766,2
23767,2
23768,9
23769,3
23770,4
23771,2
23772,6
23773,8
23774,6
23775,4
23776,3
23777,5
23778,5
23779,1
23780,6
23781,4
23782,0
23783,5
23784,8
23785,5
23786,6
23787,7
23788,1
23789,1
23790,3
23791,6
23792,0
23793,2
23794,5
23795,6
23796,5
23797,2
23798,6
23799,3
23800,5
23801,2
23802,3
23803,5
23804,0
23805,6
23806,3
23807,8
23808,8
23809,6
23810,0
23811,7
23812,1
23813,2
23814,3
23815,2
23816,4
23817,3
23818,1
23819,2
23820,3
23821,2
23822,1
23823,7
23824,4
23825,0
23826,5
23827,1
23828,3
23829,8
23830,0
23831,0
23832,0
23833,3
23834,6
23835,4
23836,3
23837,0
23838,7
23839,4
23840,0
23841,1
23842,5
23843,3
23844,6
23845,5
23846,0
23847,4
23848,0
23849,3
23850,0
23851,4
23852,3
23853,0
23854,3
23855,9
23856,2
23857,9
23858,2
23859,2
23860,5
23861,6
23862,8
23863,7
23864,1
23865,4
23866,9
23867,5
23868,5
23869,8
23870,3
23871,4
23872,0
23873,9
23874,8
23875,1
23876,7
23877,0
23878,9
23879,4
23880,0
23881,9
23882,0
23883,9
23884,3
23885,0
23886,1
23887,6
23888,8
23889,0
23890,4
23891,7
23892,2
23893,9
23894,7
23895,5
23896,2
23897,1
23898,6
23899,6
23900,2
23901,1
23902,9
23903,9
23904,7
23905,9
23906,4
23907,5
23908,3
23909,1
23910,7
23911,0
23912,4
23913,6
23914,7
23915,4
23916,5
23917,4
23918,9
23919,3
23920,0
23921,0
23922,2
23923,5
23924,6
23925,4
23926,5
23927,6
23928,4
23929,9
23930,0
23931,6
23932,5
23933,9
23934,6
23935,7
23936,4
23937,8
23938,7
23939,8
23940,7
23941,9
23942,2
23943,1
23944,3
23945,0
23946,1
23947,2
23948,8
23949,9
23950,0
23951,3
23952,0
23953,4
23954,8
23955,9
23956,8
23957,3
23958,5
23959,2
23960,5
23961,4
23962,2
23963,5
23964,8
23965,3
23966,0
23967,5
23968,9
23969,1
23970,5
23971,1
23972,8
23973,1
23974,6
23975,8
23976,0
23977,2
23978,7
23979,9
23980,8
23981,5
23982,7
23983,6
23984,6
23985,4
23986,0
23987,0
23988,7
23989,8
23990,1
23991,5
23992,4
23993,7
23994,5
23995,7
23996,1
23997,0
23998,7
23999,2
24000,3
24001,5
24002,4
24003,0
24004,6
24005,8
24006,2
24007,5
24008,7
24009,7
24010,8
24011,0
24012,5
24013,5
24014,6
24015,5
24016,0
24017,7
24018,5
24019,2
24020,1
24021,6
24022,9
24023,6
24024,8
24025,7
24026,9
24027,5
24028,2
24029,2
24030,2
24031,7
24032,7
24033,4
24034,7
24035,2
24036,5
24037,0
24038,4
24039,4
24040,5
24041,9
24042,4
24043,2
24044,8
24045,3
24046,5
24047,5
24048,9
24049,6
24050,8
24051,7
24052,8
24053,8
24054,4
24055,5
24056,9
24057,7
24058,9
24059,3
24060,4
24061,5
24062,3
24063,4
24064,7
24065,6
24066,7
24067,3
24068,9
24069,5
24070,2
24071,0
24072,3
24073,6
24074,4
24075,9
24076,4
24077,0
24078,9
24079,3
24080,3
24081,2
24082,5
24083,9
24084,0
24085,1
24086,7
24087,8
24088,8
24089,6
24090,8
24091,6
24092,3
24093,0
24094,5
24095,7
24096,0
24097,2
24098,7
24099,0
24100,5
24101,6
24102,7
24103,8
24104,2
24105,8
